Protein	Term
P23434	GO:0005759
P23434	GO:0005739
P51398	GO:0005739
P08582	GO:0055037
P08582	GO:0070062
P08582	GO:0005769
Q96CU9	GO:0005743
Q96CU9	GO:0005739
P60763	GO:0005789
P60763	GO:0070062
P60763	GO:0005886
P60763	GO:0043025
P02511	GO:0070062
Q92503	GO:0005794
P61009	GO:0005783
P61009	GO:0005789
O75127	GO:0005739
O15382	GO:0005759
O15382	GO:0005739
Q9H2M3	GO:0070062
Q9NY64	GO:0005886
Q6UXI7	GO:0062023
Q92870	GO:0005783
Q92870	GO:0005794
Q92870	GO:0005769
Q15629	GO:0005783
Q9NXJ0	GO:0005886
Q9HAB3	GO:0005887
Q9HAB3	GO:0005886
Q15843	GO:0070062
Q8IYX3	GO:0005813
O75935	GO:0005813
Q5EBL4	GO:0036064
Q9Y5J6	GO:0005758
Q9Y5J6	GO:0005743
Q00169	GO:0070062
Q8IUW5	GO:0015630
Q8IUW5	GO:0005886
P15692	GO:0005912
P15692	GO:0031093
Q1A5X7	GO:0033116
Q8IVT2	GO:0005925
Q8IVT2	GO:0005884
Q8IVT2	GO:0005886
Q96LL9	GO:0005743
P80511	GO:0005886
Q8NF99	GO:0005730
Q8NF99	GO:0015630
Q8NF99	GO:0005886
P18545	GO:0005886
Q9BQ15	GO:0000781
Q9BQ15	GO:0035861
Q86VL8	GO:0005886
P08559	GO:0005730
P08559	GO:0005739
P42224	GO:0005730
P42224	GO:0090575
P16871	GO:0009897
P16871	GO:0005886
O75879	GO:0005739
O00401	GO:0015629
O00401	GO:0005884
O00401	GO:0070062
O00401	GO:0005886
Q96S21	GO:0005794
Q96S21	GO:0005886
P11684	GO:0070062
O60729	GO:0005730
O60729	GO:0005813
O60729	GO:0072686
Q7L0L9	GO:0005887
Q08357	GO:0005887
Q08357	GO:0070062
Q08357	GO:0005886
Q96DZ5	GO:0032588
Q96DZ5	GO:0031901
Q96DZ5	GO:0055038
Q96DZ5	GO:0005886
Q969Q4	GO:0005886
Q9Y6W5	GO:0070062
Q9Y6W5	GO:0030027
Q9Y6W5	GO:0015629
Q12846	GO:0098978
Q12846	GO:0031201
Q12846	GO:0030027
Q12846	GO:0070062
Q12846	GO:0016323
O15552	GO:0005887
O15552	GO:0005886
Q14CZ7	GO:0005739
Q9Y639	GO:0030424
Q6Y288	GO:0005789
Q9H0W9	GO:0070062
Q5MNZ9	GO:0000139
Q5MNZ9	GO:0005802
O43617	GO:0005794
O96019	GO:0000786
O96019	GO:0005886
Q9Y547	GO:0005813
Q7L5Y9	GO:0005887
P18847	GO:0005730
Q9BYC9	GO:0005743
Q9BYC9	GO:0005739
O43511	GO:0005887
O43511	GO:0070062
O43511	GO:0016324
Q8TC29	GO:0001669
Q92499	GO:0010494
Q6UXF1	GO:0030424
Q6UXF1	GO:0005769
Q6UXF1	GO:0014069
P41218	GO:1904813
P41218	GO:0070062
Q9H5K3	GO:0005789
P43003	GO:0005887
P43003	GO:0005886
Q9BWS9	GO:0005802
Q9BWS9	GO:0070062
Q9BWS9	GO:0005764
P20309	GO:0005887
P20309	GO:0030425
P20309	GO:0005886
P35372	GO:0005783
P35372	GO:0005794
P35372	GO:0005887
Q9BY77	GO:0016607
P50219	GO:0005730
Q7Z6G3	GO:0005886
Q9BUH6	GO:0035861
Q6ZNC8	GO:0005789
Q16795	GO:0005747
Q16795	GO:0005759
Q16795	GO:0005743
Q16795	GO:0005739
Q6ZWJ1	GO:0070062
Q9NS98	GO:0005887
Q9NS98	GO:0070062
B1AL88	GO:0005886
Q9NRN7	GO:0070062
O75477	GO:0005783
O75477	GO:0005789
O76081	GO:0005802
Q6XPS3	GO:0000139
Q13325	GO:0015629
Q13325	GO:0005886
P21291	GO:0070062
P20160	GO:0035578
P20160	GO:0070062
P20160	GO:0035577
O15296	GO:0005925
O15296	GO:0005912
O15296	GO:0070062
O15296	GO:0005886
Q12824	GO:0005730
Q96K21	GO:0005813
Q13347	GO:0070062
P07205	GO:0070062
O00757	GO:0070062
O00757	GO:0005886
P0DP58	GO:0005886
Q96L12	GO:0005789
Q96L12	GO:0005635
Q16611	GO:0005741
Q16611	GO:0005739
P31151	GO:0005925
P31151	GO:0005783
Q5JS13	GO:0005886
P07951	GO:0005884
Q9UJJ9	GO:0005794
Q9UJJ9	GO:0070062
O75844	GO:0070062
Q9Y616	GO:0005886
Q9NQT5	GO:0005730
Q9UKU9	GO:0070062
Q9UKU9	GO:0062023
Q16186	GO:0005886
Q16186	GO:0000502
Q53FV1	GO:0005783
P34130	GO:0030424
P34130	GO:0030425
P34130	GO:0008021
P30939	GO:0005887
P30939	GO:0030425
P30939	GO:0005886
P05386	GO:0005925
P05386	GO:0022625
P05386	GO:0022626
Q99612	GO:0005730
Q8IVH4	GO:0005759
Q9HC96	GO:0005739
Q6W5P4	GO:0005887
Q6W5P4	GO:0005886
Q9HB21	GO:0070062
Q9HB21	GO:0005886
P15121	GO:0070062
Q6UXG8	GO:0005886
Q8N442	GO:0005739
P24863	GO:0000307
P41182	GO:0005730
P41182	GO:0005794
Q9NWW5	GO:0005783
Q9NWW5	GO:0005730
Q9NWW5	GO:0005769
O60547	GO:0070062
Q9NPH5	GO:0005789
P08779	GO:0070062
Q99661	GO:0015630
Q99661	GO:0005813
Q7L0Q8	GO:0005886
Q9Y6J9	GO:0070062
P12931	GO:0070062
P12931	GO:0005764
P12931	GO:0005886
P12931	GO:0005901
P12931	GO:0031234
P12931	GO:0005743
Q5JTJ3	GO:0005758
Q5JTJ3	GO:0005739
O95295	GO:0008021
Q96S37	GO:0070062
Q96S37	GO:0016324
Q96S37	GO:0005886
O00762	GO:0005886
Q9NUI1	GO:0005777
O60359	GO:0005886
O00429	GO:0005794
O00429	GO:0005741
O00429	GO:0005777
O00429	GO:0005783
O00429	GO:0005789
O00429	GO:0005739
Q9NWU5	GO:0005743
Q9NWU5	GO:0005739
Q9Y5X9	GO:0005794
Q9Y5X9	GO:0005769
O15431	GO:0005887
Q9NR28	GO:0005758
Q9NR28	GO:0005739
P59543	GO:0005886
Q68D91	GO:0005789
Q68D91	GO:0070062
Q68D91	GO:0005886
P56556	GO:0005743
O75425	GO:0005789
O75425	GO:0005886
Q5XUX0	GO:0019005
Q5SSG8	GO:0005796
Q5SSG8	GO:0005886
Q9NPI9	GO:0008076
Q9NPI9	GO:0005886
Q96DV4	GO:0005739
Q5T5M9	GO:0000307
P11678	GO:0070062
Q8WXF7	GO:0005783
Q7Z3B4	GO:0005643
Q7Z3B4	GO:0005635
Q16549	GO:0030173
Q16549	GO:0005802
O95900	GO:0005739
O75900	GO:0062023
Q8NGC7	GO:0005886
Q9UM11	GO:0031965
P46781	GO:0005925
P46781	GO:0005730
P46781	GO:0022627
P46781	GO:0022626
P46781	GO:0070062
Q13011	GO:0070062
Q13011	GO:0005782
Q13011	GO:0005739
P09210	GO:0070062
P02768	GO:0031093
P02768	GO:0070062
P82251	GO:0005887
P82251	GO:0016324
P82251	GO:0005886
O76015	GO:0070062
P21980	GO:0062023
P21980	GO:0070062
P21980	GO:0005739
O43731	GO:0000139
O43731	GO:0005801
P26599	GO:0005730
P26599	GO:0070062
P28845	GO:0005789
Q8TE68	GO:0070062
Q8TE68	GO:0005886
O60687	GO:0062023
P78352	GO:0005912
P78352	GO:0005886
Q8NHY5	GO:0035861
Q96BS2	GO:0005886
P13667	GO:0005783
Q9NRW4	GO:0005886
O95837	GO:0070062
O95837	GO:0005834
O95837	GO:0005886
P20337	GO:0070062
P20337	GO:0008021
P20337	GO:0005886
Q86V40	GO:0005887
Q6P1K1	GO:0005886
Q9NXW2	GO:0030176
Q9NXW2	GO:0005789
Q9NXW2	GO:0031965
Q8NGC4	GO:0005886
Q96PP9	GO:0005794
Q96PP9	GO:0005886
O75330	GO:0015630
O75330	GO:0005886
P99999	GO:0005758
P99999	GO:0005743
P99999	GO:0005739
Q69YI7	GO:0005886
Q9H4E5	GO:0070062
Q9H4E5	GO:0005886
P24158	GO:0035578
P24158	GO:0070062
P24158	GO:0062023
P24158	GO:0005886
P51811	GO:0005789
P51811	GO:0005886
Q8IVL6	GO:0005783
P82914	GO:0005763
P82914	GO:0005730
P82914	GO:0005743
P82914	GO:0005739
Q9H1C3	GO:0005794
Q9H8K7	GO:0005739
Q01629	GO:0031902
Q01629	GO:0005886
Q92747	GO:0070062
Q92747	GO:0015629
A0A0G2JMI3	GO:0009897
P31513	GO:0005789
Q8N693	GO:0016607
Q9Y2Z2	GO:0005739
P50591	GO:0005887
P50591	GO:0070062
O95716	GO:0035577
O95716	GO:0005881
O95716	GO:0070062
O95716	GO:0008021
O95716	GO:0005886
O94766	GO:0005794
O94766	GO:0000139
O94766	GO:0070062
O94766	GO:0005801
Q9GZR2	GO:0005730
Q9BXM7	GO:0005741
Q9BXM7	GO:0005783
Q9BXM7	GO:0030424
Q9BXM7	GO:0005743
Q9BXM7	GO:0005739
O15121	GO:0035579
O15121	GO:0005783
O15121	GO:0005887
O15121	GO:0005789
O15121	GO:0005886
Q15329	GO:0005730
Q15329	GO:0090575
Q96BY9	GO:0005783
Q96GZ6	GO:0005886
P59533	GO:0005886
Q6PCB8	GO:0005886
Q9NY27	GO:0005813
Q92968	GO:0005777
P09525	GO:0062023
P09525	GO:0031965
P09525	GO:0070062
P09525	GO:0005886
Q7L8C5	GO:0030424
Q7L8C5	GO:0005886
Q8NCQ5	GO:0019005
Q96K37	GO:0005794
P62318	GO:0071013
Q15043	GO:0031902
Q15043	GO:0005887
Q15043	GO:0031901
Q15043	GO:0016324
Q15043	GO:0005886
Q15043	GO:0016323
Q92839	GO:0005794
Q92839	GO:0005887
Q92839	GO:0005886
Q9BWU0	GO:0005886
Q8IYE1	GO:0005813
P41217	GO:0030424
P41217	GO:0043025
P41217	GO:0005887
P41217	GO:0005886
Q9H0I2	GO:0005813
Q9H0I2	GO:0015630
Q9H0I2	GO:0005881
P78417	GO:0070062
Q8WWI5	GO:0070062
Q8WWI5	GO:0005739
Q8WWI5	GO:0005886
Q05513	GO:0070062
Q05513	GO:0005886
Q14746	GO:0000139
Q14746	GO:0032588
Q13432	GO:0005813
Q92934	GO:0005741
Q92934	GO:0005739
P10321	GO:0005794
P10321	GO:0012507
P10321	GO:0005887
P10321	GO:0000139
P10321	GO:0031901
P10321	GO:0055038
P10321	GO:0070062
P10321	GO:0005886
Q9NVH1	GO:0016607
Q9NVH1	GO:0005739
P01112	GO:0005794
P01112	GO:0098978
P01112	GO:0000139
P01112	GO:0005789
P01112	GO:0005886
Q9HCN4	GO:0005739
P48595	GO:0101003
P48595	GO:0005886
A4D1T9	GO:0001669
P16473	GO:0005887
P16473	GO:0016323
P16473	GO:0005886
P54136	GO:0005730
P54136	GO:0070062
P32970	GO:0005887
P32970	GO:0070062
P32970	GO:0005886
Q92637	GO:0005887
Q92637	GO:0031901
Q92637	GO:0005886
Q15743	GO:0005887
Q15743	GO:0005886
O95279	GO:0005887
O14579	GO:0005794
O14579	GO:0005789
O14579	GO:0000139
O43181	GO:0005743
O43181	GO:0005739
Q9UJW0	GO:0005813
O75558	GO:0008021
Q9UHA3	GO:0005730
P37231	GO:0090575
P25103	GO:0005887
Q9H2K0	GO:0005739
O75508	GO:0030424
O75508	GO:0005811
O75508	GO:0005886
Q9BVS5	GO:0005759
Q9BVS5	GO:0005739
P52797	GO:0005886
P22695	GO:0005739
P24071	GO:0005887
P24071	GO:0070821
P24071	GO:0005886
Q92952	GO:0043025
Q92952	GO:0008076
Q92952	GO:0005886
Q9NQM4	GO:0005802
Q15699	GO:0005794
Q6PI26	GO:0005730
Q9NYG2	GO:0005794
Q9NYG2	GO:0000139
O95267	GO:0005794
O95267	GO:0005886
Q9BQJ4	GO:0005886
P05165	GO:0005759
P05165	GO:0005739
P11474	GO:0015630
Q96AG4	GO:0005783
Q96AG4	GO:0042645
Q8N3R9	GO:0033116
Q8N3R9	GO:0070062
Q8N3R9	GO:0016324
Q8N3R9	GO:0005886
P24539	GO:0005739
Q9Y3Z3	GO:0035861
Q9Y3Z3	GO:0005886
Q9HCU5	GO:0030176
Q9HCU5	GO:0005789
P31948	GO:0005794
Q9Y6G9	GO:0101003
Q9Y6G9	GO:0005813
Q9Y6G9	GO:0000776
Q9Y6G9	GO:0005886
Q7Z2Q7	GO:0005887
Q7Z2Q7	GO:0005886
A1E959	GO:0072686
Q15019	GO:0015629
Q15019	GO:0015630
Q15019	GO:0070062
Q15019	GO:0008021
Q99437	GO:0000139
Q9UN86	GO:0010494
Q8NBI2	GO:0005730
Q9UHF1	GO:0062023
P08138	GO:0005887
P08138	GO:0005886
Q96KV6	GO:0009897
Q9NUN7	GO:0005789
Q9NUN7	GO:0030173
Q9BSH5	GO:0005730
P07099	GO:0005789
Q8WYJ6	GO:0015630
Q8WYJ6	GO:0008021
Q5VWC8	GO:0030176
Q9NS93	GO:0070062
Q9NS93	GO:0005886
O00463	GO:0005813
Q16643	GO:0005884
Q16643	GO:0030425
Q16643	GO:0014069
Q16643	GO:0030027
P48029	GO:0005887
P48029	GO:0016324
P48029	GO:0005886
Q9BY14	GO:0005886
P68032	GO:0005925
P68032	GO:0005884
P68032	GO:0070062
Q8WVE7	GO:0005789
Q8WVE7	GO:0005635
Q9UQB8	GO:0070062
Q9UQB8	GO:0005886
O14804	GO:0005887
P04062	GO:0070062
P04062	GO:0005764
Q00613	GO:0000776
Q00613	GO:0016605
Q9Y2X7	GO:0005813
Q9Y2X7	GO:0005739
P55916	GO:0005739
Q8IYL9	GO:0005887
Q8IYL9	GO:0005886
P01876	GO:0009897
P01876	GO:0070062
P01876	GO:0042571
Q8WXG1	GO:0005741
Q8WXG1	GO:0005783
Q8WXG1	GO:0005789
Q8WXG1	GO:0005743
Q8WXG1	GO:0005739
A8MUH7	GO:0016324
Q5T0D9	GO:0070062
Q9NYS0	GO:0005783
Q9NR56	GO:0010494
P08294	GO:0005796
P08294	GO:0070062
P08294	GO:0062023
Q9Y5L4	GO:0005743
Q9Y5L4	GO:0005739
Q9BQI4	GO:0005783
P23469	GO:0005886
P41146	GO:0005887
P41146	GO:0005886
Q96SU4	GO:0005794
Q8WWQ2	GO:0005886
Q96I13	GO:0070062
Q96I13	GO:0005739
Q8IYS0	GO:0005789
Q9BZQ4	GO:0005794
Q9BZQ4	GO:0000139
Q9UJZ1	GO:0005758
Q9UJZ1	GO:0015629
Q9UJZ1	GO:0005886
Q9UJZ1	GO:0005743
Q9UJZ1	GO:0005739
Q9UHC3	GO:0005887
Q14134	GO:0005912
Q6UXV0	GO:0009897
Q6UXV0	GO:0005925
Q6UXV0	GO:0005886
P36406	GO:0005886
Q8N130	GO:0016324
Q8N130	GO:0005886
Q8N349	GO:0005886
Q9H668	GO:0045111
Q9H668	GO:0000781
O00501	GO:0005886
Q86WN1	GO:0055037
Q04323	GO:0005783
P61457	GO:0070062
Q14956	GO:0005887
Q14956	GO:0005886
O43716	GO:0005739
Q96CP6	GO:0031234
Q96CP6	GO:0005789
Q96CP6	GO:0005886
Q71UI9	GO:0070062
Q71UI9	GO:0000786
Q8IVQ6	GO:0005783
Q8IVQ6	GO:0000139
Q8IVQ6	GO:0005886
P17480	GO:0005730
O60895	GO:0005887
O60895	GO:0005764
O60895	GO:0005886
Q13057	GO:0005759
Q13057	GO:0070062
Q13057	GO:0005741
Q8WVZ1	GO:0005783
Q8WVZ1	GO:0000139
Q16658	GO:0030027
Q16658	GO:0070062
Q16658	GO:0015629
Q9H5U6	GO:0005730
Q96LU5	GO:0005739
O75951	GO:0001669
O94874	GO:0005783
O94874	GO:0005789
O94874	GO:0035861
Q9NR83	GO:0016607
Q8NAU1	GO:0005886
Q9BQ89	GO:0005813
P60953	GO:0005925
P60953	GO:0005813
P60953	GO:0072686
P60953	GO:0070062
P60953	GO:0005886
Q9NZU7	GO:0000139
Q9NZU7	GO:0014069
Q9NZU7	GO:0005886
Q8TCD1	GO:0005811
P15848	GO:0035578
P15848	GO:1904813
P15848	GO:0070062
Q9UHI5	GO:0005887
Q9UHI5	GO:0005886
P14317	GO:0005884
P14317	GO:0005886
Q9UJV3	GO:0070062
Q02252	GO:0005759
Q02252	GO:0005739
P37108	GO:1904813
Q969Y2	GO:0005739
Q07817	GO:0005813
Q07817	GO:0005741
Q07817	GO:0005739
Q13467	GO:0005887
Q13467	GO:0031901
Q13467	GO:0005886
P49207	GO:0022625
P49207	GO:0070062
P49207	GO:0022626
Q99543	GO:0005730
Q99543	GO:0031965
Q9H9Z2	GO:0005730
Q9H9Z2	GO:0000932
Q8N9N7	GO:0070062
P41222	GO:0005789
P41222	GO:0070062
Q9Y3C8	GO:0070062
Q7RTZ1	GO:0005886
Q9P246	GO:0005783
Q9P246	GO:0005886
P47211	GO:0005887
P47211	GO:0005886
P10114	GO:0055037
P10114	GO:0055038
P10114	GO:0005886
P46778	GO:0022625
P46778	GO:0022626
Q8N1N0	GO:0009897
Q9Y691	GO:0005887
Q9Y691	GO:0008076
P01160	GO:0062023
P03973	GO:0070062
P03973	GO:0035580
P03973	GO:0062023
P61244	GO:0090575
Q96BZ9	GO:0005783
Q96BZ9	GO:0031965
Q96BZ9	GO:0005789
Q96BZ9	GO:0030173
Q96GC5	GO:0005739
Q9BTE1	GO:0005813
Q9BTE1	GO:0031965
Q9P0I2	GO:0030176
Q9P0I2	GO:0005789
Q9NPD8	GO:0005730
Q6IEV9	GO:0005887
P33908	GO:0005794
P33908	GO:0005783
P33908	GO:0000139
P33908	GO:0070062
Q9Y3C6	GO:0071013
Q9NYJ8	GO:0005886
Q8N461	GO:0019005
Q9BPZ7	GO:0005794
Q9BPZ7	GO:0005886
Q8NHY0	GO:0000139
O75817	GO:0005730
Q86VS8	GO:0005813
Q86VS8	GO:0005801
Q13310	GO:0010494
O75688	GO:0005730
Q9ULS5	GO:0005783
H0YL14	GO:0015630
Q99500	GO:0005887
Q99500	GO:0005886
Q9HCE7	GO:0070062
Q9HCE7	GO:0005739
Q9HCE7	GO:0005886
O14764	GO:0005887
Q96IR7	GO:0005739
A8MXV4	GO:0005782
P30154	GO:0070062
P21453	GO:0005886
Q7L4S7	GO:0005739
Q6UX52	GO:0005887
P54868	GO:0005759
P54868	GO:0005739
P18850	GO:0005794
P18850	GO:0005635
P18850	GO:0090575
P18850	GO:0005783
P18850	GO:0030176
P18850	GO:0000139
Q99678	GO:0005887
Q99678	GO:0005886
P62753	GO:0005783
P62753	GO:0005730
P62753	GO:0022627
P62753	GO:0030425
P62753	GO:0022626
Q9BY78	GO:0005789
O43903	GO:0005884
O60938	GO:0043202
A0A075B7F1	GO:0009897
P60880	GO:0031201
P60880	GO:0035579
P60880	GO:0005886
Q9NRY6	GO:0005739
P26022	GO:1904724
P26022	GO:0035580
O43736	GO:0005794
O43736	GO:0005886
Q9H2C2	GO:0005794
A6NI73	GO:0005886
Q96GF1	GO:0005783
Q96GF1	GO:0005789
Q8NGF3	GO:0005886
P56962	GO:0005739
P56962	GO:0031201
P56962	GO:0005886
P32856	GO:0031201
P32856	GO:0008021
P32856	GO:0005886
P32856	GO:0016323
O60443	GO:0005886
P48165	GO:0005887
P48165	GO:0005886
Q9GZM7	GO:0005764
Q9GZM7	GO:0070062
Q9GZM7	GO:0062023
Q6IPU0	GO:0005730
Q9Y5X2	GO:0031901
Q8N5Y8	GO:0005783
Q8N5Y8	GO:0005635
Q9NZJ6	GO:0005759
Q9NZJ6	GO:0005743
Q9NZJ6	GO:0005739
Q6UWB1	GO:0009897
Q6UWB1	GO:0005887
Q6UWB1	GO:0005886
Q8IXE1	GO:0005887
P32971	GO:0005887
Q05D60	GO:0005814
Q8N9F0	GO:0005759
Q9Y5Z0	GO:0005802
Q9Y5Z0	GO:0005886
Q13569	GO:0005886
A0A1B0GTQ4	GO:0005789
A0A1B0GTQ4	GO:0000139
A0A1B0GTQ4	GO:0005886
P55010	GO:0005886
Q96IU4	GO:0005730
Q96IU4	GO:0070062
Q9H1P3	GO:0005811
Q9H1P3	GO:0031234
P32119	GO:0070062
O43193	GO:0005886
Q9UKJ1	GO:0070062
Q9UKJ1	GO:0005886
Q9H8H3	GO:0005783
Q9H8H3	GO:0005811
Q9H8H3	GO:1904724
O14681	GO:0005783
O14681	GO:0005794
O15503	GO:0005783
O15503	GO:0005789
Q9GZR5	GO:0030176
Q9GZR5	GO:0005783
Q15828	GO:0070062
Q9NRW3	GO:0000932
Q9NZG7	GO:0005887
Q9BSA9	GO:0005764
O95672	GO:0005887
O95672	GO:0005886
O95210	GO:0101003
O95210	GO:0005783
O95210	GO:0005887
O95210	GO:0070821
P17900	GO:0070062
P17900	GO:0043202
P56557	GO:0005783
P56557	GO:0005886
P50453	GO:0070062
P50453	GO:0005794
P50453	GO:0062023
Q8TDQ1	GO:0005886
Q9UDW1	GO:0005743
O96013	GO:0005925
O96013	GO:0005794
O96013	GO:0005912
Q13409	GO:0005813
Q76KD6	GO:0005813
Q969X1	GO:0035579
Q969X1	GO:0005783
Q969X1	GO:0070062
Q969X1	GO:0005886
Q92542	GO:0005925
Q92542	GO:0035577
Q92542	GO:0005783
Q92542	GO:0005887
Q92542	GO:0000139
Q92542	GO:0070062
Q92542	GO:0005886
P35241	GO:0005925
P35241	GO:0070062
P35241	GO:0016324
P35241	GO:0005886
P35241	GO:0005912
O60603	GO:0005794
O60603	GO:0005887
O60603	GO:0005886
Q9H974	GO:0005741
Q9UNH5	GO:0005730
Q9UNH5	GO:0005813
Q9UNH5	GO:0072686
Q9UKJ8	GO:0009897
Q9UKQ2	GO:0005886
Q8NF37	GO:0005811
Q8NF37	GO:0035577
Q8NF37	GO:0005783
Q8NF37	GO:0005789
Q8NF37	GO:0005886
O15155	GO:0033116
O15155	GO:0000139
O15155	GO:0031201
Q86Y22	GO:0062023
Q9H173	GO:0005783
O75431	GO:0005739
Q96AP7	GO:0005912
Q96AP7	GO:0005886
Q8TBG9	GO:0030672
Q13884	GO:0005925
Q9UKI2	GO:0015629
Q9UKI2	GO:0005886
Q9Y496	GO:0015630
Q9Y496	GO:0070062
Q9Y496	GO:0005813
Q9Y496	GO:0005814
Q9BXW7	GO:0005739
Q6P1K8	GO:0016607
Q69YU5	GO:0005743
Q69YU5	GO:0031305
Q69YU5	GO:0005739
P51787	GO:0005769
P51787	GO:0005764
P51787	GO:0005886
P51787	GO:0008076
Q8TAP9	GO:0005794
Q8TAP9	GO:0005813
Q99439	GO:0001725
Q99439	GO:0005925
Q99439	GO:0035580
Q99439	GO:1904724
Q8N0X7	GO:0005741
Q9H1Y0	GO:0005776
Q96L34	GO:0036064
Q96L34	GO:0030425
Q96L34	GO:0005813
Q14032	GO:0005777
Q12849	GO:0042645
Q12849	GO:0005739
Q9UJY4	GO:0005794
Q9UJY4	GO:0005802
Q9UJY4	GO:0031901
Q5VWP3	GO:0005635
Q9UKA1	GO:0019005
P61011	GO:0005730
P11912	GO:0009897
P07510	GO:0005887
Q9GZQ4	GO:0005886
Q6ZNB7	GO:0005789
P50539	GO:0005730
P50539	GO:0090575
Q6U736	GO:0005887
Q6U736	GO:0005886
P16401	GO:0005730
Q8WU03	GO:0005783
O00451	GO:0009897
O00451	GO:0005886
Q8IW45	GO:0005759
Q16873	GO:0005783
Q16873	GO:0005789
Q16873	GO:0005635
Q9ULB5	GO:0005886
Q9NZL6	GO:0005886
Q8ND76	GO:0000307
Q8ND76	GO:0005886
P50552	GO:0005925
P50552	GO:0070062
P50552	GO:0015629
Q96NC0	GO:0071005
Q99075	GO:0005887
P62826	GO:0005635
P62826	GO:0055037
P62826	GO:0005730
P62826	GO:0070062
P62826	GO:0005814
P86397	GO:0005730
O76070	GO:0043025
O76070	GO:0070062
Q86YJ7	GO:0005769
Q86YJ7	GO:0005886
Q9ULX7	GO:0005886
Q9Y3L3	GO:0030027
Q9Y3L3	GO:0005912
A0A0A0MS15	GO:0042571
Q9NP97	GO:0005813
P56182	GO:0005730
P56182	GO:0005694
P30040	GO:0005783
Q9NR63	GO:0005789
P07585	GO:0005796
P07585	GO:0043202
P07585	GO:0062023
P08574	GO:0005743
P08574	GO:0005739
Q96TA1	GO:0070062
Q96TA1	GO:0005886
P15927	GO:0016605
Q92478	GO:0009897
Q92478	GO:0005887
Q8N465	GO:0005759
Q8N465	GO:0005739
Q6ZU15	GO:0015630
Q6ZU15	GO:0001669
Q6SZW1	GO:0030425
Q9NT99	GO:0098978
Q9NT99	GO:0005886
P18827	GO:0043202
P18827	GO:0005887
P18827	GO:0070062
P18827	GO:0005886
O75074	GO:0005886
P34896	GO:0070062
O15375	GO:0005887
Q9H461	GO:0005886
P05981	GO:0005887
P05981	GO:0031965
P05981	GO:0005789
P05981	GO:0070062
P05981	GO:0005886
Q96PD6	GO:0005789
A0A0B4J1Y9	GO:0009897
A0A0B4J1Y9	GO:0042571
O43543	GO:0005813
Q6PXP3	GO:0005887
Q6PXP3	GO:0005886
Q9H5J4	GO:0030176
Q9H5J4	GO:0005789
O95865	GO:0070062
P32241	GO:0005887
O15144	GO:0005925
O15144	GO:0030027
O15144	GO:0070062
O15144	GO:0015629
P33764	GO:0005794
Q8IUC8	GO:0005794
Q8IUC8	GO:0000139
Q8NDV1	GO:0000139
Q15172	GO:0005813
P09651	GO:0070062
P09651	GO:0071013
P32455	GO:0005794
P32455	GO:0015629
Q86TM6	GO:0005783
Q86TM6	GO:0005789
Q8N264	GO:0005925
Q8N4Q1	GO:0005758
Q8N4Q1	GO:0005739
P25189	GO:0005886
O60573	GO:0000932
Q5BIV9	GO:0005886
Q7Z7F7	GO:0005743
Q7Z7F7	GO:0005739
O00602	GO:0009897
O00602	GO:1904813
Q6NUT3	GO:0005887
Q6NUT3	GO:0005764
Q9Y5J7	GO:0005758
Q8IVS2	GO:0005759
Q8IVS2	GO:0005739
P04083	GO:0005925
P04083	GO:0005884
P04083	GO:0070062
P04083	GO:0005886
P04083	GO:0005912
P61163	GO:0015630
P61163	GO:0070062
P61163	GO:0005813
Q6UX15	GO:0005925
P03897	GO:0005747
P03897	GO:0005743
Q96BK5	GO:0000776
Q96BK5	GO:0005739
Q9BRC7	GO:0005783
Q9BRC7	GO:0005789
Q9BRC7	GO:0005886
Q9NQ92	GO:0005886
O95563	GO:0005743
O95563	GO:0031305
O95563	GO:0005739
Q8J025	GO:0005887
Q8J025	GO:0005886
P28067	GO:0031902
P23258	GO:0055037
P23258	GO:0005813
Q9NRJ3	GO:0070062
P11488	GO:0005834
P11488	GO:0005886
Q96FL8	GO:0016323
Q96FL8	GO:0016324
Q96FL8	GO:0005886
P46777	GO:0005730
P46777	GO:0022626
P46777	GO:0022625
P46777	GO:0070062
P03952	GO:0070062
P03952	GO:0005886
O75934	GO:0005813
O75934	GO:0016607
O75444	GO:0090575
P25325	GO:0005759
P25325	GO:0070062
P25325	GO:0005739
Q92546	GO:0032588
Q92546	GO:0000139
Q92546	GO:0005886
Q9BRK0	GO:0005783
Q9BRK0	GO:0005789
Q9Y689	GO:0005802
P22891	GO:0005796
P22891	GO:0070062
O15234	GO:0031965
Q13145	GO:0005886
P52306	GO:0005783
P52306	GO:0070062
P52306	GO:0005739
O75056	GO:0005796
O75056	GO:0005886
A0A0B4J1T7	GO:0005886
P0DJD7	GO:0070062
O94955	GO:0032588
O94955	GO:0070062
O94955	GO:0005886
Q01201	GO:0005813
Q01201	GO:0017053
Q6PI78	GO:0005739
Q6PI78	GO:0005886
Q9P021	GO:0030425
Q8TCC3	GO:0005743
B2RUZ4	GO:0005886
P09132	GO:0005730
P13051	GO:0005739
Q15691	GO:0005925
Q15691	GO:0005881
Q07973	GO:0005743
P01215	GO:0005796
P28070	GO:0036064
P28070	GO:0070062
P28070	GO:0000502
P28070	GO:0005739
P11686	GO:0005789
P46089	GO:0005887
P46089	GO:0005886
P14555	GO:0005783
P14555	GO:0005789
