Protein	Term
Q96DX7	GO:0050821
Q96DX7	GO:1901224
O14737	GO:0008285
O14737	GO:0043065
Q86T03	GO:0008203
P22626	GO:0000398
P25025	GO:0019722
P25025	GO:0007200
P25025	GO:0006954
P25025	GO:0006968
Q13568	GO:0043065
Q13616	GO:0031146
Q13616	GO:0000082
Q11128	GO:0006487
Q11128	GO:0005975
Q12982	GO:0006915
Q9BZ68	GO:0090090
P42773	GO:0008285
P42773	GO:0030308
P42773	GO:0000079
P42773	GO:2000045
Q9NRX4	GO:0006470
A6NFN3	GO:0007399
Q16666	GO:0032731
Q16666	GO:0042149
P85298	GO:0051056
P85298	GO:0070374
Q8WV22	GO:0000724
Q9UKG1	GO:0007179
P62888	GO:0061844
Q8IY49	GO:0032880
P46093	GO:0007189
P46093	GO:0007200
Q15784	GO:0007399
Q15327	GO:0071222
Q15327	GO:0043065
Q15327	GO:0071347
Q15762	GO:0032729
Q13480	GO:0001525
O00151	GO:0007507
O95343	GO:0007601
O95343	GO:0007420
Q9Y577	GO:0032880
Q9Y577	GO:0051865
Q9Y577	GO:0045087
Q99574	GO:0007417
Q9H832	GO:0043065
P46098	GO:0007268
P14651	GO:0009952
Q8IVL5	GO:0008285
P33316	GO:0006260
Q9H6K4	GO:0007601
P17482	GO:0009952
Q9UL46	GO:2000045
P58418	GO:0007015
P58418	GO:0007605
P08134	GO:0007015
P08134	GO:0043123
P08134	GO:0008360
P08134	GO:0000281
Q96MX6	GO:0050821
P09661	GO:0007283
P09661	GO:0000398
O43548	GO:0008544
Q8WW62	GO:0006888
Q8WW62	GO:0007030
Q9Y6Q3	GO:0000122
Q8WXI9	GO:0016575
Q13950	GO:0060395
P17600	GO:0007268
P78386	GO:0045109
Q6P2C8	GO:0060261
Q6P2C8	GO:0006367
Q6P2C8	GO:0051123
Q13123	GO:0000278
Q13123	GO:0000398
Q9UIK5	GO:0030336
P68431	GO:0006334
Q9UK53	GO:0030336
Q9UK53	GO:0030308
Q9UK53	GO:0000122
Q9UK53	GO:0030512
Q12962	GO:0006367
Q12962	GO:0060261
Q12962	GO:0006282
Q12962	GO:0006366
Q9UBV2	GO:0030433
O75718	GO:0050821
P54577	GO:0006915
Q9UBF1	GO:0000122
P51617	GO:0051092
P51617	GO:0043406
P51617	GO:0046777
P51617	GO:0032088
P51617	GO:0043123
P51617	GO:0045087
P62333	GO:0030433
P61513	GO:0002181
P04628	GO:0060070
P04628	GO:0009611
P23946	GO:0022617
O60902	GO:0007399
P17658	GO:0071805
Q8N9I0	GO:0071277
P34995	GO:0007204
P34981	GO:0007200
O14745	GO:0072659
O14745	GO:0008285
O14745	GO:0008360
P49368	GO:0050821
P49368	GO:0061077
O75593	GO:0007179
P48067	GO:0035725
P10997	GO:0051897
P10997	GO:0006915
P10997	GO:0007204
Q9Y4X5	GO:0032436
P47872	GO:0007420
P0C869	GO:0019722
P60983	GO:0007399
Q8WY54	GO:0006469
Q8WY54	GO:0006470
Q15517	GO:0098609
Q96F45	GO:0008285
P62913	GO:0042273
P62913	GO:0002181
P62913	GO:0050821
Q15797	GO:0007179
Q15797	GO:0060395
Q15797	GO:0001649
Q15797	GO:0030509
Q9NY93	GO:0051607
Q9BUB5	GO:0046777
Q9BUB5	GO:0018105
P50583	GO:0034599
Q96J42	GO:0060271
O75530	GO:0000122
Q9H4M7	GO:0090263
Q96G25	GO:0060261
Q96G25	GO:0032968
Q96G25	GO:0051123
O94929	GO:0060271
A0A075B7B6	GO:0006958
A0A075B7B6	GO:0050871
A0A075B7B6	GO:0006910
O96001	GO:0007417
Q99440	GO:0007399
P18509	GO:0007218
P18509	GO:0007189
P18509	GO:0070374
P11229	GO:0007268
P11229	GO:0007399
P82912	GO:0032543
P15907	GO:0016266
Q13705	GO:0030509
Q13705	GO:0009952
Q13705	GO:0000122
P08621	GO:0000398
O14495	GO:0007229
O14495	GO:0060070
O14495	GO:0006890
Q14790	GO:0006915
Q14790	GO:0032731
Q14790	GO:0097190
Q14790	GO:0042110
Q14790	GO:0043123
P02747	GO:0006958
Q56NI9	GO:0006275
P35663	GO:0007283
P01241	GO:0014068
P01241	GO:0043406
Q9H4Y5	GO:0006805
Q7L592	GO:0032981
O43159	GO:0042149
Q99623	GO:0050821
Q99623	GO:0070374
P60468	GO:0030433
Q15646	GO:0045071
P52564	GO:0000165
P52564	GO:0090398
Q8TE77	GO:0030036
P60866	GO:0002181
Q9NXE8	GO:0000398
O94907	GO:0090090
O94907	GO:0032091
O94907	GO:0000122
Q96RR4	GO:0000165
Q96RR4	GO:0046777
Q96RR4	GO:0019722
P13688	GO:0007229
P13688	GO:0001525
O60635	GO:0050821
P17787	GO:0007268
P17787	GO:0042391
P34972	GO:0007189
P34972	GO:0007187
P26010	GO:0007229
P43320	GO:0007601
O60675	GO:0000122
P14867	GO:0007268
P14867	GO:0042391
P10276	GO:0032720
P10276	GO:0000122
Q15131	GO:0008285
Q15131	GO:0018107
Q9NRX2	GO:0032543
Q9NUE0	GO:0006612
P05186	GO:0001649
Q8NHW6	GO:0007605
P11836	GO:0050853
P10301	GO:0045766
Q9Y6V7	GO:0006364
Q6FIF0	GO:0071356
Q8NH50	GO:0007608
P24593	GO:0017148
P42771	GO:0008285
P42771	GO:2000045
P42771	GO:0000079
P42771	GO:0030308
P42771	GO:0032088
P42771	GO:0090398
Q2M329	GO:0060271
P25963	GO:0071356
P25963	GO:0006915
P25963	GO:0050729
Q8WV28	GO:0006954
Q8WV28	GO:0050853
P31943	GO:0000398
Q86Y07	GO:0018105
P80075	GO:0071356
P80075	GO:0070098
P80075	GO:0006887
P80075	GO:0071346
P80075	GO:0071347
O60543	GO:0032720
Q9NQ50	GO:0032543
O14662	GO:0006906
O14662	GO:0042147
P43403	GO:0050852
P43403	GO:0042110
P43403	GO:0007169
P43403	GO:0002250
P27487	GO:0042110
Q9HBZ2	GO:0007420
Q9Y5K1	GO:0007283
P20340	GO:0006890
Q8TB37	GO:0032981
P53539	GO:0000122
Q9NZS9	GO:0070534
Q9NZS9	GO:0051865
Q9NZS9	GO:0070936
Q9UK97	GO:0031146
Q8IVM0	GO:0007605
P52565	GO:0007266
Q8WVV4	GO:0030036
Q8WVV4	GO:0070830
Q7Z5L7	GO:0008285
Q7Z5L7	GO:0030336
P08236	GO:0005975
O96000	GO:0032981
Q6IQ22	GO:0009306
Q6IQ22	GO:0072659
O14713	GO:0072659
O14713	GO:0007160
O14713	GO:0008285
O14713	GO:0032091
O14713	GO:0010595
O14713	GO:0007229
O14713	GO:0006469
O14713	GO:0051897
Q99732	GO:0043123
Q8WWY7	GO:0045087
P61978	GO:0000398
Q13227	GO:0000122
Q6UX65	GO:0007601
O00237	GO:0030433
A6NGJ6	GO:0045087
Q9NQ94	GO:0050821
Q9UNE7	GO:0031398
Q9UNE7	GO:0032436
Q9UNE7	GO:0030512
Q92466	GO:0051865
P22392	GO:0007229
P19012	GO:0030855
P19012	GO:0008544
P19012	GO:0045109
Q9UBY8	GO:0008203
P00709	GO:0006915
P11142	GO:0000398
P35227	GO:0000122
Q9Y5X1	GO:0006897
Q9Y5X1	GO:0000281
Q9Y5J9	GO:0007605
Q86UQ0	GO:0000122
Q9Y3A5	GO:0006364
Q9BUE0	GO:0060261
P19544	GO:0008285
P19544	GO:0008584
P19544	GO:0000122
P19544	GO:0007507
P19544	GO:1902895
O43508	GO:0045766
O43508	GO:0006915
O43508	GO:0001938
P01019	GO:0051092
P01019	GO:0007200
P01019	GO:0010595
P01019	GO:0014068
Q9BW19	GO:0007080
Q9BW19	GO:0007018
P61020	GO:0006897
Q9Y6B2	GO:0000122
Q9BRU2	GO:0032088
Q9H3U7	GO:0045766
Q9H3U7	GO:0010595
Q9Y3T9	GO:0042273
Q9Y3T9	GO:0000122
P28360	GO:0050821
P28360	GO:0030308
O75204	GO:0008285
Q6A1A2	GO:0018105
P53350	GO:0000086
P53350	GO:0000122
P53350	GO:0018105
P53350	GO:0032436
P53350	GO:0000281
Q6DKK2	GO:0000281
P23443	GO:0000082
P23443	GO:0018105
Q9H2G9	GO:0007030
Q96RP8	GO:0071805
Q9UJW9	GO:0030308
Q8NEM7	GO:0043966
P15056	GO:0000165
P15056	GO:0033138
P15056	GO:0070374
P15056	GO:0071277
P21452	GO:0006936
P25713	GO:0034599
P25713	GO:0071456
P25713	GO:0043154
P25713	GO:0050821
P25713	GO:0030308
Q96BP2	GO:0032543
P68400	GO:0043154
P68400	GO:0030307
P68400	GO:0018105
P68400	GO:0061077
P68400	GO:0018107
A7MD48	GO:0000381
Q7Z3Y8	GO:0045109
O95251	GO:0006275
O95251	GO:0043966
O95251	GO:0006260
Q9HC58	GO:0035725
P51170	GO:0035725
P50613	GO:0050821
P50613	GO:0000079
P50613	GO:0006367
P50613	GO:2000045
Q9H0R8	GO:0016236
Q9H0R8	GO:0000422
Q9H3D4	GO:0006915
Q9P0J0	GO:0032981
Q9P0J0	GO:0030308
Q9P0J0	GO:0042776
P09769	GO:0046777
P09769	GO:0007169
P09769	GO:0007229
P09769	GO:0014068
Q9Y5U5	GO:0042531
Q86XE0	GO:0016241
Q86XE0	GO:0042147
O95684	GO:0006469
O95684	GO:0030307
Q13268	GO:0008285
Q13268	GO:0034599
Q8N2I2	GO:0000122
Q8IY84	GO:0042149
Q13503	GO:0060261
Q13503	GO:0032968
Q13503	GO:0051123
Q9Y446	GO:0098609
Q9Y446	GO:0072659
Q9NZJ0	GO:0006513
Q6P2H3	GO:0006469
P56159	GO:0007399
P43360	GO:0000122
P78414	GO:0000122
Q9NPI8	GO:0006513
Q8IZ40	GO:0016575
Q9NW61	GO:0042147
P54284	GO:0007268
Q9NXI6	GO:0070534
Q9NXI6	GO:0051865
Q96T83	GO:0071805
P35226	GO:0000122
Q8TBP0	GO:0090630
A6NJ46	GO:0000122
Q9H1R3	GO:0018107
Q10471	GO:0016266
Q8WXC3	GO:0045087
Q8WXC3	GO:0006469
P49223	GO:0030512
Q6UWW8	GO:0006805
P50052	GO:0006954
P50052	GO:0030308
P50052	GO:0007420
P08637	GO:0032760
P10398	GO:0000165
P10398	GO:0033138
Q99571	GO:0097190
Q99571	GO:0019722
Q9H0T7	GO:0060271
Q9UNP4	GO:0005975
Q8WVQ1	GO:0043123
P62899	GO:0002181
O43820	GO:0006954
O43820	GO:0071356
O43820	GO:0071347
P07910	GO:0001649
P07910	GO:0000398
Q5MNZ6	GO:0000422
P01137	GO:0045786
P01137	GO:0000165
P01137	GO:0031334
P01137	GO:0051897
P01137	GO:0060395
P01137	GO:0008285
P01137	GO:0043406
P01137	GO:0090263
P01137	GO:0033138
P01137	GO:0009611
P01137	GO:0010862
P01137	GO:1902895
P51813	GO:0002250
P51813	GO:0046777
P51813	GO:0050853
Q9Y572	GO:0051092
Q9Y572	GO:0097190
Q9Y572	GO:0046777
Q5T2D3	GO:0050821
Q5T2D3	GO:0016579
Q13207	GO:0000122
Q13207	GO:0090398
P84085	GO:0006890
P20393	GO:0000122
P07148	GO:0043154
P07148	GO:0071456
O15075	GO:0007399
O15075	GO:0007417
O00305	GO:0007268
Q9NVN8	GO:0032091
Q7Z2G1	GO:0006334
Q07020	GO:0002181
Q8NHC4	GO:0007268
Q8NHC4	GO:0007608
Q8NHC4	GO:0007187
Q01469	GO:0008544
Q9C086	GO:0006275
Q9UNI6	GO:0006470
Q9H568	GO:0030855
P41279	GO:0000165
O95861	GO:0007399
Q9NP56	GO:0007268
P55107	GO:0007179
P55107	GO:0010862
Q14094	GO:0007283
Q14094	GO:0000079
Q9H6Y7	GO:0045786
O60939	GO:0007268
O60939	GO:0035725
O95136	GO:0007189
O95475	GO:0007601
Q14135	GO:0030308
Q8N6I1	GO:0030512
Q9UBR2	GO:0032091
Q6RFH5	GO:0042273
Q5T5D7	GO:0000122
Q9NX20	GO:0032543
P78324	GO:0050728
Q9Y6J6	GO:0071805
Q8NDP4	GO:0000122
P18564	GO:0007160
P18564	GO:0007229
P05813	GO:0007601
P15407	GO:1902895
P15407	GO:0006968
Q8NEW7	GO:0007605
Q9NVK5	GO:0009611
Q15545	GO:0006367
Q15545	GO:0000122
Q15545	GO:0043966
Q15545	GO:0051123
Q15545	GO:0060261
Q15545	GO:0006469
Q15545	GO:0006366
O14508	GO:0046854
Q9HBU9	GO:0007507
Q9HBU9	GO:0042391
P15018	GO:0042531
P57775	GO:0031146
P21731	GO:0006954
P21731	GO:0007189
P05549	GO:0007605
P05549	GO:0000122
Q765P7	GO:0090630
Q8N5A5	GO:0000122
P32249	GO:0070374
Q9NV35	GO:0000278
O43913	GO:0006275
O43913	GO:0006260
P55769	GO:0000398
Q13478	GO:0051092
P49755	GO:0007030
Q9UM82	GO:0007283
Q8NAG6	GO:0000724
P20591	GO:0051607
P20591	GO:0006915
P20591	GO:0045087
Q9UNE0	GO:0008544
A6NIR3	GO:0090630
P04637	GO:0071456
P04637	GO:0008285
P04637	GO:0042149
P04637	GO:0043065
P04637	GO:0000122
P04637	GO:1902895
P04637	GO:0090398
Q9UHD2	GO:0051607
Q9UHD2	GO:0018105
Q9UHD2	GO:0018107
Q9UHD2	GO:0045087
Q9BZR9	GO:0010508
Q9BZR9	GO:0043123
Q9BZR9	GO:0045087
Q9BZR9	GO:0051092
Q969H8	GO:0045766
Q969H8	GO:0001938
Q9NQV5	GO:0030308
P41743	GO:0051092
P41743	GO:0043524
P41743	GO:0006612
P41743	GO:0018105
Q9BX67	GO:0098609
Q9BX67	GO:0001525
Q9Y2A9	GO:0016266
Q969V5	GO:0043123
Q969V5	GO:0006919
Q969V5	GO:0050821
Q9H6S1	GO:0051607
P28472	GO:0007268
Q9Y6U3	GO:0008285
Q9Y6U3	GO:0043065
P50750	GO:0006282
P50750	GO:0006366
P50750	GO:0032968
P50750	GO:0006367
O95834	GO:0007601
O95158	GO:0007218
Q96CD0	GO:0031146
Q96CD0	GO:0000086
P04818	GO:0017148
P43630	GO:0006968
O95445	GO:0042632
Q86W26	GO:0050829
Q86W26	GO:0032757
Q86W26	GO:0032755
Q93079	GO:0006334
Q9H116	GO:0000122
P01286	GO:0007189
Q96QH2	GO:0050852
Q96QH2	GO:0007229
P01303	GO:0007218
P01303	GO:0007187
O00254	GO:0009611
P05067	GO:0051092
P05067	GO:0032731
P05067	GO:0008285
P05067	GO:0046330
P05067	GO:0032760
P05067	GO:0033138
P05067	GO:0032755
P05067	GO:0050729
P05067	GO:1901224
P05067	GO:0007417
P42701	GO:0032729
P42701	GO:0071346
Q15633	GO:0006469
P36575	GO:0007601
Q16540	GO:0032543
Q13496	GO:0006470
Q13496	GO:0045109
P16444	GO:0043154
Q8N4E7	GO:0006879
Q96PZ2	GO:0045071
Q96PZ2	GO:0006260
Q9H4A6	GO:0007030
Q9H9F9	GO:0006275
P06239	GO:0050852
P06239	GO:0050853
P06239	GO:0007169
P06239	GO:0006919
P06239	GO:0045087
P35716	GO:0000122
O60238	GO:0051607
O60238	GO:0043065
O60238	GO:0071456
Q96RI0	GO:0007200
Q96RI0	GO:0009611
P08913	GO:0030036
P08913	GO:0007266
P08913	GO:0043406
O14543	GO:0046854
Q15427	GO:0000398
P78563	GO:0030336
Q7Z569	GO:0000165
Q5T9C9	GO:0046854
Q5T9C9	GO:0043065
Q96B33	GO:0070830
Q8NEY4	GO:0016241
O00634	GO:0007411
Q8TAM6	GO:0007015
Q8TAM6	GO:0008360
O43255	GO:0090090
O43255	GO:0060070
O43255	GO:0043154
Q9UEU0	GO:0006906
Q9UEU0	GO:0016236
Q9UEU0	GO:0042147
P48546	GO:0007189
Q9UJ37	GO:0016266
O14653	GO:0006888
O14653	GO:0006906
Q92913	GO:0000165
Q92913	GO:0007399
Q9BRP1	GO:0006915
Q92731	GO:0030308
Q92731	GO:0000122
Q9H3S1	GO:0007411
Q86YW5	GO:0045087
P15813	GO:0042102
P56539	GO:0007517
P56539	GO:0042391
O75683	GO:0042273
O15528	GO:0008285
O15528	GO:0030308
P42768	GO:0008544
P42768	GO:0007266
O60260	GO:0006513
O60260	GO:0000122
O60260	GO:0000422
O60260	GO:0051865
O60260	GO:0070936
O60260	GO:0032436
O60260	GO:0016236
O60260	GO:0043123
O60260	GO:0043524
O60260	GO:0007417
O60260	GO:0070534
O60260	GO:0090090
O60260	GO:0016579
P09958	GO:0022617
P09958	GO:0007179
P09958	GO:0016485
Q14241	GO:0006367
O00168	GO:0006936
Q92988	GO:0000122
P61586	GO:0071222
P61586	GO:0007015
P61586	GO:0007266
P61586	GO:0043123
P61586	GO:1901224
P61586	GO:0030036
P61586	GO:0021762
Q96PL5	GO:0050852
Q9Y4I5	GO:0007283
Q96A58	GO:0008285
P62072	GO:0007605
Q9UIF3	GO:0060271
O60896	GO:0007189
O60896	GO:0072659
O60896	GO:0033138
O60896	GO:0070374
O60896	GO:0051897
Q8IUR0	GO:0006888
Q9UJX0	GO:0030308
Q8TAE8	GO:0032543
Q8NBM4	GO:0090090
P39748	GO:0006260
Q9BXJ4	GO:0050728
Q53GT1	GO:0030307
Q53GT1	GO:0006513
O94782	GO:0016579
Q6KB66	GO:0045109
Q5VVQ6	GO:0030433
Q5VVQ6	GO:0016236
Q5VVQ6	GO:0016579
Q70EL3	GO:0016579
P09913	GO:0043065
P09913	GO:0032091
Q9BQG1	GO:0071277
Q6P2M8	GO:0018105
A1YPR0	GO:0008285
Q9BZE0	GO:0000122
Q9BZE0	GO:0007417
Q9BR84	GO:0000122
P28328	GO:0000122
Q9UBD9	GO:0043524
Q9UBD9	GO:0042531
P56597	GO:0007283
Q5T2D2	GO:0042110
P48059	GO:0098609
Q13283	GO:0051607
Q9NY37	GO:0035725
Q5VTM2	GO:0090630
Q9BZE1	GO:0032543
Q96EY4	GO:0042273
P22612	GO:0008584
P22612	GO:0007283
P35713	GO:0001525
P35713	GO:0000122
Q14978	GO:0000278
Q14978	GO:0006364
P51817	GO:0046777
P51817	GO:0001525
P51817	GO:0018105
Q96BH1	GO:0051092
Q9Y4H4	GO:0050729
Q96EV8	GO:0006469
P43354	GO:0060070
Q15569	GO:0030036
Q9Y296	GO:0006888
P68363	GO:0000278
Q9UQ90	GO:0007399
P51513	GO:0000381
P51513	GO:0000398
P06331	GO:0050853
P06331	GO:0006958
P06331	GO:0006911
P06331	GO:0050871
P06331	GO:0006910
P06331	GO:0045087
P41161	GO:0034599
P41161	GO:0000122
Q9UHX1	GO:0000381
P56179	GO:0007399
Q86YW0	GO:0007204
Q86VZ6	GO:0000122
O14544	GO:0046854
Q9NZC2	GO:0006910
Q9NZC2	GO:0070374
P42772	GO:0008285
P42772	GO:2000045
P42772	GO:0000079
P42772	GO:0090398
Q9H3Z4	GO:0006887
Q9H3Z4	GO:0061077
D6RGH6	GO:0045786
O15111	GO:0051092
O15111	GO:0071356
O15111	GO:0018105
O15111	GO:0032088
O15111	GO:0043123
O15111	GO:0045087
O75534	GO:0008584
Q9NU19	GO:0090630
Q9ULC3	GO:0060271
Q9ULC3	GO:0006968
P27448	GO:0018105
Q9NPY3	GO:0098609
P32121	GO:0007179
P32121	GO:0070374
P32121	GO:0032088
Q8IXK2	GO:0016266
Q96AH8	GO:0032755
P04553	GO:0007283
P15313	GO:0016241
P15313	GO:0007605
O00470	GO:0001525
O00470	GO:0007420
P61254	GO:0002181
P61254	GO:0042273
P61254	GO:0006364
O14640	GO:0032091
O14640	GO:0032880
O14640	GO:0050821
O14640	GO:0060070
O14640	GO:0006469
Q8NGL3	GO:0007608
P05181	GO:0006805
P53999	GO:0060261
Q16763	GO:0070534
Q9NS00	GO:0001525
P50281	GO:0022617
P50281	GO:0016485
P50281	GO:0030307
Q86UU9	GO:0007204
O60542	GO:0007399
O95395	GO:0016266
P61626	GO:0050829
P61626	GO:0006954
P61626	GO:0050830
P10244	GO:0000278
O00625	GO:0006366
Q7Z4I7	GO:0098609
P20333	GO:0071222
Q9NPJ6	GO:0060261
Q9NPJ6	GO:0051123
Q99714	GO:0006635
Q9NPG1	GO:0060070
Q9C030	GO:0010508
Q9C030	GO:0051092
Q9C030	GO:0032880
Q9C030	GO:0043123
Q9C030	GO:0045071
Q9C030	GO:0045087
O95801	GO:0045087
P03905	GO:0006120
P03905	GO:0032981
P03905	GO:0042776
Q2TAP0	GO:0006612
Q9NYY8	GO:0006915
Q9NYY8	GO:0032543
P19438	GO:0072659
P19438	GO:0071260
P19438	GO:0042531
P19438	GO:0043123
P19438	GO:0050728
P19438	GO:0006954
O15467	GO:0071356
O15467	GO:0070098
O15467	GO:0071346
O15467	GO:0070374
O15467	GO:0006954
P56706	GO:0060070
O95222	GO:0007608
P61601	GO:0019722
P61923	GO:0006890
Q99755	GO:0046854
Q99755	GO:0072659
Q99755	GO:0090630
Q969E3	GO:0007189
Q86VG3	GO:0007283
Q9UKT4	GO:0006275
P01374	GO:0006915
P51810	GO:0007601
Q9NS61	GO:0007268
Q9NS61	GO:0006936
P41134	GO:0007179
P41134	GO:0001525
P41134	GO:0000122
Q5SGD2	GO:0006470
Q9H944	GO:0060261
Q9H944	GO:0032968
Q9H944	GO:0051123
Q9NZQ7	GO:0071222
Q8IYA7	GO:0007517
O95999	GO:0051092
O95999	GO:0050852
O95999	GO:0071260
O95999	GO:0031398
O95999	GO:0032757
O95999	GO:0032755
O95999	GO:0043123
O95999	GO:0002250
O95999	GO:0045087
P13726	GO:0016485
P13726	GO:0032757
P13726	GO:0006919
P13726	GO:0051897
P13726	GO:0045766
P17483	GO:0009952
Q13546	GO:0051092
Q13546	GO:0071356
Q13546	GO:0006915
Q13546	GO:0046330
Q13546	GO:0043065
Q13546	GO:0032760
Q13546	GO:0046777
Q13546	GO:0032757
Q13546	GO:0043123
Q13546	GO:0050729
Q8N4B4	GO:0031146
Q9GZX6	GO:0006954
O15520	GO:0090263
O15520	GO:0070374
P38936	GO:0008285
P38936	GO:2000045
P38936	GO:0000079
P38936	GO:0030308
P38936	GO:0000082
P51608	GO:0016525
P51608	GO:0000122
Q494W8	GO:0042391
Q8NFT8	GO:0007417
P19875	GO:0071222
P19875	GO:0061844
P19875	GO:0006954
Q6EMK4	GO:0030512
Q9HC57	GO:0030308
Q9H9E3	GO:0006890
Q9H9E3	GO:0007030
O75525	GO:0000381
Q68CJ6	GO:0071222
Q6IEU7	GO:0007608
A0A0J9YVY3	GO:0050853
A0A0J9YVY3	GO:0006911
A0A0J9YVY3	GO:0050871
A0A0J9YVY3	GO:0006910
A0A0J9YVY3	GO:0045087
Q6P5R6	GO:0002181
O75360	GO:0007417
Q05952	GO:0007283
Q9Y4J8	GO:0007268
Q9UBX2	GO:0008285
Q9UBX2	GO:0006915
Q96AC1	GO:0007179
Q96AC1	GO:0007229
Q96AC1	GO:0051897
Q9UPZ9	GO:0060271
P16581	GO:0006954
P16581	GO:0019722
P47775	GO:0007189
Q9BW83	GO:0060271
P57052	GO:0000381
P09172	GO:0007268
Q9UGI9	GO:0042149
Q9HBM0	GO:0098609
O76021	GO:0032880
O76021	GO:0001649
Q08AH1	GO:0042632
Q9H4F1	GO:0016266
Q15848	GO:0050728
Q15848	GO:0032720
Q15848	GO:0072659
Q15848	GO:0032757
Q8NHL6	GO:0032720
Q8NHL6	GO:0051607
Q8NHL6	GO:0043065
Q8NHL6	GO:0032729
P43681	GO:0007268
P43681	GO:0042391
Q96ED9	GO:0006897
P63000	GO:0007015
P63000	GO:0007160
P63000	GO:0010595
P63000	GO:0009611
P63000	GO:0008360
P63000	GO:0006954
P63000	GO:0030036
Q96B77	GO:0032981
P43005	GO:0007268
Q99518	GO:0006805
P57073	GO:0000122
Q9Y5Y4	GO:0019722
O76003	GO:0006879
Q8NGG0	GO:0007608
P00813	GO:0042110
Q13887	GO:1902895
O75394	GO:0032543
Q86UX6	GO:0018105
P22459	GO:0071805
Q9UBC9	GO:0008544
O75716	GO:0046777
Q9ULW3	GO:0006366
Q99593	GO:0007507
Q99593	GO:0030336
Q96S95	GO:0006469
Q92765	GO:0043065
Q92765	GO:0090090
Q92765	GO:0060070
Q92765	GO:0030308
P02775	GO:0071222
P02775	GO:0061844
P02775	GO:0006954
Q7Z3K6	GO:0016575
P30050	GO:0002181
Q6IB77	GO:0006805
P06241	GO:0007169
P06241	GO:0050852
P06241	GO:0007411
P06241	GO:0045087
Q8WU10	GO:0034599
P07437	GO:0000278
P35348	GO:0008285
P35348	GO:0006915
P35348	GO:0007200
P35348	GO:0007204
Q96LJ8	GO:0030433
Q96LJ8	GO:0060271
Q12980	GO:0010508
Q12797	GO:0006936
Q15544	GO:0060261
Q15544	GO:0006367
Q15544	GO:0006366
Q8IU57	GO:0008285
Q8IU57	GO:0098586
P07355	GO:0001525
Q00604	GO:0007399
P55087	GO:0071346
P07947	GO:0007169
Q9UQ03	GO:0030036
P35613	GO:0007411
P35613	GO:0072659
Q9P1W9	GO:0008285
Q9P1W9	GO:0046777
Q9P1W9	GO:0000082
Q96JG8	GO:0000122
Q9HCE5	GO:0000398
Q7RTM1	GO:1902600
Q9H3H5	GO:0006487
Q14919	GO:0006366
Q14919	GO:0000122
P39877	GO:0070374
Q8TDB6	GO:0051865
Q8TDB6	GO:0070936
Q86YM7	GO:0007268
Q10469	GO:0006487
Q9Y271	GO:0007218
Q9Y271	GO:0007204
Q9H611	GO:0006260
P40616	GO:0042147
Q2MV58	GO:0060271
P42892	GO:0007507
P42892	GO:0016485
Q9H1M4	GO:0061844
Q9H1M4	GO:0045087
O43264	GO:0007080
Q13509	GO:0000278
Q13509	GO:0007411
Q9UPT5	GO:0016241
Q9UPT5	GO:0000281
Q9UPT5	GO:0006887
Q9UPT5	GO:0090148
Q9Y2Y0	GO:0042531
Q9UBK2	GO:0006367
Q9UBK2	GO:0050821
O60828	GO:0051607
Q6NW40	GO:0030509
P50579	GO:0016485
Q13573	GO:0000398
Q13573	GO:0000122
Q7Z3D4	GO:0007030
Q9NVP2	GO:0006334
Q13825	GO:0006635
P08729	GO:0045109
P02746	GO:0006958
Q00534	GO:0008285
Q9HC98	GO:0018105
Q9HC98	GO:0043123
Q9HC98	GO:0046777
Q9HD36	GO:0006919
Q9HD36	GO:0007283
Q9HD36	GO:0006915
P49821	GO:0006120
P49821	GO:0042776
P07384	GO:0016241
P56134	GO:1902600
P56134	GO:0042776
Q8ND56	GO:0017148
P0C5Z0	GO:0006334
Q86U70	GO:0007399
P56705	GO:0060070
P15336	GO:0018107
P15336	GO:0016525
P15336	GO:0000122
A0A087WYE8	GO:0050853
A0A087WYE8	GO:0006958
A0A087WYE8	GO:0006911
A0A087WYE8	GO:0050871
A0A087WYE8	GO:0006910
A0A087WYE8	GO:0045087
Q13449	GO:0007399
Q04446	GO:0005975
Q12805	GO:0007601
Q9NSB8	GO:0007605
P57055	GO:0000122
Q9Y231	GO:0005975
Q15286	GO:0000281
Q9BQY9	GO:0006469
P62805	GO:0006334
Q9Y3C5	GO:0051865
O75715	GO:0034599
Q9UNH6	GO:0000422
P26196	GO:0017148
Q07960	GO:0051056
Q07960	GO:0007266
Q8WW43	GO:0016485
P10144	GO:0006915
P10144	GO:0017148
P10072	GO:0000122
P05162	GO:0098609
P05162	GO:0043065
Q9HBQ8	GO:0007030
Q99627	GO:0008285
Q09470	GO:0071805
Q09470	GO:0007268
Q09470	GO:0042391
Q9BZK3	GO:0006612
Q96DI7	GO:0000398
P25686	GO:0008285
P25686	GO:0032091
P25686	GO:0030433
P25686	GO:0032436
P25686	GO:0061077
P25686	GO:0030308
Q9BZQ2	GO:0007283
O75131	GO:0071277
Q16378	GO:0007601
Q92876	GO:0009611
Q92876	GO:0007417
P02743	GO:0045087
Q04726	GO:0090090
Q6ZMZ0	GO:0032436
Q6ZMZ0	GO:0051865
P48547	GO:0071805
Q13835	GO:0098609
P20248	GO:0006275
P20248	GO:0000079
P20248	GO:0000086
O75955	GO:0051092
O75955	GO:0072659
